Period_ID,IncidentNumber,Dowgate,Euston,Holloway,Islington,Kentish Town,Paddington,Soho,West Hampstead
1452,062798-19052017,0,0,0,0,0,1,0,0
1452,091592-08072017,0,0,0,0,1,0,0,0
1453,059026-11052017,0,0,0,0,0,0,0,1
1453,053981-30042017,0,0,0,0,1,0,0,0
1453,107909-10082017,0,0,0,0,0,0,1,0
1453,039868-03042017,0,0,1,0,0,0,0,0
1454,107402-08082017,0,0,0,0,0,0,0,1
1455,084396-26062017,0,0,0,0,0,0,1,0
1455,136047-09102017,0,1,0,0,0,0,0,0
1455,084126-25062017,0,0,0,0,1,0,0,0
1456,100461-25072017,0,0,0,0,0,1,0,0
1456,130763-28092017,1,0,0,0,0,0,0,0
1456,124631-15092017,0,0,0,0,0,1,0,0
1456,145623-29102017,0,0,0,0,0,0,1,0
1457,111146-17082017,0,0,0,0,1,0,0,0
1457,130763-28092017,0,0,0,1,0,0,0,0
1458,045938-14042017,0,0,0,0,0,0,0,1
1458,138656-15102017,0,0,0,0,0,0,1,0
1458,132213-01102017,0,1,0,0,0,0,0,0
1458,001997-05012017,0,0,1,0,0,0,0,0
1459,023885-25022017,0,0,0,0,0,1,0,0
1459,068527-29052017,1,0,0,0,0,0,0,0
1459,125036-16092017,0,0,0,0,1,0,0,0
1459,060427-14052017,0,0,0,0,0,0,0,1
1460,026485-03032017,0,0,0,0,1,0,0,0
1461,132936-03102017,0,1,0,0,0,0,0,0
1461,123772-13092017,0,0,0,0,0,0,1,0
1461,128717-23092017,0,0,0,0,0,0,1,0
1461,065673-25052017,0,0,0,0,0,1,0,0
1461,089669-05072017,0,0,0,0,0,0,0,1
1461,074960-11062017,0,0,1,0,0,0,0,0
1462,004967-12012017,0,0,0,1,0,0,0,0
1462,142807-23102017,0,0,0,0,0,1,0,0
1462,113761-23082017,1,0,0,0,0,0,0,0
1462,032299-17032017,0,0,0,0,0,0,0,1
1463,054320-01052017,0,0,0,0,0,0,0,0
1463,126139-18092017,0,0,0,0,0,0,0,0
1463,114160-24082017,0,0,0,0,0,0,0,0
1463,036534-27032017,0,0,0,0,0,0,0,0
1464,011774-27012017,0,0,0,0,0,0,1,0
1465,074449-10062017,0,0,0,0,0,0,0,1
1466,038505-31032017,0,0,0,0,0,0,0,1
1466,065220-24052017,1,0,0,0,0,0,0,0
1466,052872-28042017,0,0,0,0,1,0,0,0
1466,142910-23102017,0,1,0,0,0,0,0,0
1466,067976-28052017,0,0,0,1,0,0,0,0
1467,132328-01102017,0,0,1,0,0,0,0,0
1467,020689-18022017,0,0,0,0,0,0,1,0
1467,077514-15062017,0,0,0,0,0,1,0,0
1467,003020-07012017,0,0,0,0,1,0,0,0
1467,081230-21062017,0,0,0,0,0,0,1,0
1468,031480-15032017,0,0,0,0,0,1,0,0
1469,077858-16062017,0,0,0,0,0,0,0,1
1469,043024-09042017,0,0,0,1,0,0,0,0
1469,012133-28012017,0,0,0,0,1,0,0,0
1470,045231-12042017,0,0,0,0,0,0,0,1
1470,006905-17012017,0,0,0,0,0,0,1,0
1470,121624-08092017,0,1,0,0,0,0,0,0
1471,061531-16052017,0,0,0,0,0,0,1,0
1471,048868-20042017,0,0,0,0,0,1,0,0
1471,060462-14052017,0,0,0,0,1,0,0,0
1471,052107-26042017,0,0,1,0,0,0,0,0
1472,034371-22032017,0,0,0,1,0,0,0,0
1473,027465-06032017,0,0,0,0,0,1,0,0
1473,026619-04032017,0,1,0,0,0,0,0,0
1473,105848-05082017,0,0,0,0,0,0,1,0
1473,069595-01062017,1,0,0,0,0,0,0,0
1474,022655-23022017,0,0,1,0,0,0,0,0
1474,141341-20102017,0,0,0,0,0,0,1,0
1475,101446-27072017,0,0,0,0,0,1,0,0
1475,052475-27042017,0,0,0,1,0,0,0,0
1475,126202-18092017,0,0,0,0,0,0,0,1
1476,128539-23092017,0,0,0,0,1,0,0,0
1476,122187-10092017,0,0,0,0,0,0,0,1
1476,058175-09052017,0,0,0,0,0,1,0,0
1476,040151-03042017,0,1,0,0,0,0,0,0
1477,091930-09072017,0,0,0,0,0,0,1,0
1477,127105-20092017,0,0,0,0,1,0,0,0
1477,144322-27102017,0,0,0,0,0,0,1,0
1478,003637-09012017,0,0,0,0,0,0,0,0
1478,090815-07072017,0,0,0,0,0,0,0,0
1478,086935-01072017,0,0,0,0,0,0,0,0
1478,037799-29032017,0,0,0,0,0,0,0,0
1478,142931-23102017,0,0,0,0,0,0,0,0
1478,006715-16012017,0,0,0,0,0,0,0,0
1478,110524-15082017,0,0,0,0,0,0,0,0
1478,044206-10042017,0,0,0,0,0,0,0,0
1478,081706-21062017,0,0,0,0,0,0,0,0
1478,124252-14092017,0,0,0,0,0,0,0,0
1479,044413-11042017,0,0,1,0,0,0,0,0
1479,046870-16042017,0,0,0,0,0,1,0,0
1479,071013-03062017,0,1,0,0,0,0,0,0
1479,117420-30082017,0,0,0,0,1,0,0,0
1480,144812-28102017,0,0,0,0,0,0,1,0
1480,058495-10052017,0,0,0,1,0,0,0,0
1480,126077-18092017,0,0,0,0,1,0,0,0
1480,011460-27012017,0,0,0,0,0,0,1,0
1481,119752-04092017,1,0,0,0,0,0,0,0
1481,004707-11012017,0,0,0,0,0,0,0,1
1481,136396-10102017,0,0,0,0,0,1,0,0
1481,022448-23022017,0,0,0,0,0,0,0,1
1482,008535-21012017,0,0,1,0,0,0,0,0
1483,073337-08062017,0,0,0,0,1,0,0,0
1483,058960-11052017,0,0,0,1,0,0,0,0
1483,045059-12042017,0,0,0,0,1,0,0,0
1483,018878-14022017,0,1,0,0,0,0,0,0
1484,030957-14032017,0,0,0,0,0,0,1,0
1484,055054-02052017,0,0,0,0,0,1,0,0
1484,078483-17062017,0,0,0,0,0,0,1,0
1484,049656-21042017,1,0,0,0,0,0,0,0
1485,019818-16022017,0,0,0,0,0,0,0,0
1485,124877-15092017,0,0,0,0,0,0,0,0
1485,123312-12092017,0,0,0,0,0,0,0,0
1485,074518-11062017,0,0,0,0,0,0,0,0
1485,040018-03042017,0,0,0,0,0,0,0,0
1485,018396-13022017,0,0,0,0,0,0,0,0
1485,062326-18052017,0,0,0,0,0,0,0,0
1486,016637-09022017,0,0,1,0,0,0,0,0
1487,026229-03032017,0,1,0,0,0,0,0,0
1487,019386-15022017,0,0,0,0,1,0,0,0
1487,104346-02082017,0,0,0,0,0,0,1,0
1487,040518-04042017,0,0,0,0,0,0,1,0
1488,095542-15072017,0,0,0,1,0,0,0,0
1488,126491-19092017,0,0,0,0,0,1,0,0
1489,048004-18042017,1,0,0,0,0,0,0,0
1489,051561-25042017,0,0,1,0,0,0,0,0
1489,004104-10012017,0,0,0,0,1,0,0,0
1490,082830-23062017,0,0,0,0,1,0,0,0
1490,082973-24062017,0,0,0,0,0,0,1,0
1490,023197-24022017,0,1,0,0,0,0,0,0
1490,098238-20072017,0,0,0,0,0,0,1,0
1491,091307-08072017,0,0,0,0,0,0,0,1
1492,101466-27072017,0,0,0,0,0,1,0,0
1493,010182-24012017,1,0,0,0,0,0,0,0
1493,126202-18092017,0,0,0,0,0,1,0,0
1493,074308-10062017,0,0,1,0,0,0,0,0
1493,029532-11032017,0,0,0,0,0,0,0,1
1493,133057-03102017,0,0,0,0,0,0,1,0
1493,033618-20032017,0,0,0,1,0,0,0,0
1493,025817-02032017,0,0,0,0,1,0,0,0
1493,014405-03022017,0,0,0,0,0,0,1,0
1494,086121-29062017,0,0,0,0,0,0,0,0
1494,119047-03092017,0,0,0,0,0,0,0,0
1494,003743-09012017,0,0,0,0,0,0,0,0
1494,047197-16042017,0,0,0,0,0,0,0,0
1495,104372-02082017,0,0,0,0,1,0,0,0
1495,030610-13032017,0,1,0,0,0,0,0,0
1496,112139-19082017,0,0,0,1,0,0,0,0
1496,069890-01062017,0,0,0,0,1,0,0,0
1496,124793-15092017,0,0,1,0,0,0,0,0
1496,061350-16052017,0,0,0,0,0,0,0,1
1497,103466-31072017,0,0,0,0,0,0,0,0
1497,038438-31032017,0,0,0,0,0,0,0,0
1497,143961-26102017,0,0,0,0,0,0,0,0
1497,143055-24102017,0,0,0,0,0,0,0,0
1497,087843-02072017,0,0,0,0,0,0,0,0
1497,033543-20032017,0,0,0,0,0,0,0,0
1497,069820-01062017,0,0,0,0,0,0,0,0
1498,129073-24092017,0,0,0,0,1,0,0,0
1498,048288-19042017,1,0,0,0,0,0,0,0
1499,107043-08082017,0,0,0,0,0,0,1,0
1499,068490-29052017,0,0,0,0,0,0,1,0
1499,141664-21102017,0,1,0,0,0,0,0,0
1500,102934-30072017,0,0,0,0,1,0,0,0
1500,079799-19062017,0,0,0,0,0,0,0,1
1501,105936-05082017,0,0,0,0,0,1,0,0
1501,073450-08062017,0,0,0,0,1,0,0,0
1501,058618-10052017,0,0,0,0,0,0,0,1
1501,039294-01042017,0,0,0,0,0,1,0,0
1501,002043-05012017,1,0,0,0,0,0,0,0
1502,016760-09022017,0,0,0,0,0,0,0,0
1502,075653-13062017,0,0,0,0,0,0,0,0
1502,055220-03052017,0,0,0,0,0,0,0,0
1502,108748-11082017,0,0,0,0,0,0,0,0
1502,040438-04042017,0,0,0,0,0,0,0,0
1502,008220-20012017,0,0,0,0,0,0,0,0
1502,043896-10042017,0,0,0,0,0,0,0,0
1503,086081-29062017,0,0,1,0,0,0,0,0
1503,095377-15072017,0,0,0,0,0,0,0,1
1504,017675-11022017,0,0,0,0,0,0,1,0
1504,047817-18042017,0,0,0,0,0,0,0,1
1505,062831-19052017,0,0,0,0,0,1,0,0
1505,000115-01012017,0,0,0,0,0,0,1,0
1505,034785-23032017,0,0,0,0,1,0,0,0
1505,060244-14052017,0,0,0,0,1,0,0,0
1506,075544-13062017,0,1,0,0,0,0,0,0
1506,084862-26062017,0,0,1,0,0,0,0,0
1506,105445-04082017,0,0,0,0,0,1,0,0
1507,068567-29052017,0,0,0,0,0,0,1,0
1507,040230-03042017,0,0,0,0,0,0,0,1
1507,085589-28062017,0,0,0,1,0,0,0,0
1508,123692-13092017,0,0,0,0,1,0,0,0
1508,047727-18042017,0,0,0,0,1,0,0,0
1509,118690-02092017,0,0,0,0,0,1,0,0
1509,122661-11092017,0,0,1,0,0,0,0,0
1510,133775-04102017,0,0,0,1,0,0,0,0
1510,053068-28042017,0,0,0,0,0,0,0,1
1510,026736-04032017,0,1,0,0,0,0,0,0
1511,047301-17042017,0,0,0,0,0,0,1,0
1511,027574-06032017,0,0,0,0,0,0,0,1
1512,121390-08092017,0,0,0,0,0,0,1,0
1512,131014-28092017,1,0,0,0,0,0,0,0
1512,130385-27092017,0,0,0,0,0,1,0,0
1512,061681-16052017,0,0,0,0,0,1,0,0
1512,049180-20042017,0,0,1,0,0,0,0,0
1512,062071-17052017,0,0,0,0,1,0,0,0
1513,065093-23052017,0,1,0,0,0,0,0,0
1513,037544-29032017,0,0,0,1,0,0,0,0
1513,035089-24032017,0,0,0,0,1,0,0,0
1513,059026-11052017,0,0,0,0,0,0,0,1
1514,080993-20062017,0,0,0,0,0,0,1,0
1514,058202-09052017,0,0,0,0,0,0,0,1
1515,140813-19102017,0,0,0,0,0,0,1,0
1515,045016-12042017,0,0,1,0,0,0,0,0
1516,119742-04092017,0,0,0,0,0,0,0,1
1516,069832-01062017,0,0,0,1,0,0,0,0
1517,109271-13082017,0,0,0,0,1,0,0,0
1518,104795-03082017,0,0,0,0,0,0,1,0
1518,100226-24072017,0,1,0,0,0,0,0,0
1519,115801-27082017,0,0,0,1,0,0,0,0
1519,060145-13052017,0,0,0,0,0,0,1,0
1520,134445-06102017,1,0,0,0,0,0,0,0
1521,007178-17012017,0,0,0,0,0,1,0,0
1521,023424-24022017,0,0,0,0,1,0,0,0
1521,114004-23082017,0,0,1,0,0,0,0,0
1521,083469-24062017,0,0,0,0,1,0,0,0
1522,081977-22062017,0,0,0,1,0,0,0,0
1523,134156-05102017,0,0,0,0,0,0,0,1
1523,043777-10042017,0,0,0,0,0,1,0,0
1523,036484-27032017,0,1,0,0,0,0,0,0
1523,133267-03102017,1,0,0,0,0,0,0,0
1524,119303-03092017,0,0,0,0,1,0,0,0
1524,118523-01092017,0,0,0,0,0,1,0,0
1525,008298-20012017,0,0,1,0,0,0,0,0
1525,130849-28092017,0,0,0,0,0,0,1,0
1525,096916-17072017,0,0,0,1,0,0,0,0
1525,113942-23082017,0,0,0,0,1,0,0,0
1526,038659-31032017,0,0,0,0,0,0,0,1
1527,032218-17032017,0,0,0,0,1,0,0,0
1528,028506-08032017,0,1,0,0,0,0,0,0
1528,057710-08052017,0,0,1,0,0,0,0,0
1529,113369-22082017,0,0,0,0,1,0,0,0
1529,004592-11012017,0,0,0,1,0,0,0,0
1529,053281-29042017,1,0,0,0,0,0,0,0
1530,060792-15052017,0,0,0,0,0,0,0,1
1530,022361-23022017,0,0,0,0,0,0,1,0
1531,005760-14012017,0,0,0,0,0,0,0,1
1531,059039-11052017,0,0,0,0,0,0,1,0
1531,079920-19062017,0,0,1,0,0,0,0,0
1531,028084-07032017,0,1,0,0,0,0,0,0
1532,082601-23062017,0,0,0,0,1,0,0,0
1532,003809-09012017,0,0,0,0,0,1,0,0
1532,039200-01042017,0,0,0,0,1,0,0,0
1532,124166-14092017,1,0,0,0,0,0,0,0
1533,071844-05062017,0,0,0,0,0,0,0,0
1533,066565-26052017,0,0,0,0,0,0,0,0
1533,007845-19012017,0,0,0,0,0,0,0,0
1533,013472-01022017,0,0,0,0,0,0,0,0
1533,095873-16072017,0,0,0,0,0,0,0,0
1534,040015-03042017,0,0,0,0,0,0,1,0
1534,142571-23102017,0,1,0,0,0,0,0,0
1535,118410-01092017,0,0,0,0,1,0,0,0
1535,107110-08082017,0,0,0,0,0,1,0,0
1536,058524-10052017,0,0,0,0,0,0,0,1
1536,140692-19102017,0,0,1,0,0,0,0,0
1537,143992-26102017,0,1,0,0,0,0,0,0
1537,063908-21052017,1,0,0,0,0,0,0,0
1538,062480-18052017,0,0,0,0,1,0,0,0
1538,056787-06052017,0,0,0,1,0,0,0,0
1539,117282-30082017,0,0,0,0,0,0,1,0
1539,129220-24092017,0,0,0,0,0,1,0,0
1539,133274-03102017,0,0,0,0,0,1,0,0
1539,102083-28072017,0,0,1,0,0,0,0,0
1539,000157-01012017,0,0,0,0,1,0,0,0
1540,116663-29082017,0,0,0,0,0,0,0,1
1540,122661-11092017,1,0,0,0,0,0,0,0
1540,064677-23052017,0,0,0,0,0,0,1,0
1541,021254-20022017,0,1,0,0,0,0,0,0
1542,069820-01062017,0,0,0,0,0,0,0,1
1542,027794-07032017,0,0,1,0,0,0,0,0
1542,088364-03072017,0,0,0,0,1,0,0,0
1542,086247-29062017,0,0,0,0,0,0,1,0
1543,075344-12062017,0,0,0,0,0,0,1,0
1543,126578-19092017,0,0,0,0,0,1,0,0
1544,116089-27082017,0,0,0,0,0,0,0,1
1544,006238-15012017,0,0,0,0,1,0,0,0
1544,051694-25042017,1,0,0,0,0,0,0,0
1545,129936-26092017,0,0,0,0,0,0,0,1
1545,025680-02032017,0,0,0,0,0,0,1,0
1545,012639-30012017,0,0,0,0,1,0,0,0
1546,136892-11102017,0,0,0,0,0,0,1,0
1546,018481-13022017,0,0,1,0,0,0,0,0
1547,033644-20032017,0,0,0,0,1,0,0,0
1548,127588-21092017,0,0,0,0,0,0,0,1
1548,090519-07072017,0,0,0,0,0,0,1,0
1549,041774-07042017,1,0,0,0,0,0,0,0
1549,004967-12012017,0,1,0,0,0,0,0,0
1549,115790-27082017,0,0,0,0,0,1,0,0
1550,038004-30032017,0,0,0,0,0,0,0,1
1550,123977-13092017,0,0,0,0,1,0,0,0
1550,145532-29102017,0,0,0,1,0,0,0,0
1550,128368-23092017,0,0,0,0,0,0,1,0
1550,078570-17062017,0,0,1,0,0,0,0,0
1550,053614-29042017,0,0,0,0,1,0,0,0
1551,117518-30082017,0,0,0,0,0,0,0,0
1551,094658-13072017,0,0,0,0,0,0,0,0
1551,104180-02082017,0,0,0,0,0,0,0,0
1551,073223-08062017,0,0,0,0,0,0,0,0
1551,011218-26012017,0,0,0,0,0,0,0,0
1551,116333-28082017,0,0,0,0,0,0,0,0
1552,119131-03092017,0,0,0,0,0,0,1,0
1553,063799-21052017,0,1,0,0,0,0,0,0
1553,022131-22022017,0,0,0,0,0,0,1,0
1553,142851-23102017,0,0,1,0,0,0,0,0
1554,112549-20082017,0,0,0,0,0,1,0,0
1554,139301-16102017,0,0,0,0,1,0,0,0
1555,016679-09022017,0,0,0,0,0,0,0,1
1555,129815-26092017,0,0,0,0,0,0,1,0
1556,071229-03062017,0,0,1,0,0,0,0,0
1556,131294-29092017,0,0,0,0,0,0,1,0
1557,103419-31072017,1,0,0,0,0,0,0,0
1557,144913-28102017,0,1,0,0,0,0,0,0
1557,053795-30042017,0,0,0,1,0,0,0,0
1558,093426-11072017,0,0,0,0,0,1,0,0
1558,064076-21052017,0,0,0,0,0,0,1,0
1559,042156-07042017,0,0,0,0,0,0,1,0
1559,105600-05082017,0,0,1,0,0,0,0,0
1560,012631-30012017,0,1,0,0,0,0,0,0
1560,112864-21082017,0,0,0,0,1,0,0,0
1560,110519-15082017,0,0,0,0,0,1,0,0
1560,137493-12102017,0,0,0,0,1,0,0,0
1560,062580-18052017,1,0,0,0,0,0,0,0
1560,146289-31102017,0,0,0,0,0,0,0,1
1560,080576-20062017,0,0,0,1,0,0,0,0
1561,065648-25052017,0,0,0,0,0,0,0,0
1561,095108-14072017,0,0,0,0,0,0,0,0
1561,133712-04102017,0,0,0,0,0,0,0,0
1561,025762-02032017,0,0,0,0,0,0,0,0
1562,111449-17082017,0,0,0,0,0,0,0,1
1562,100931-26072017,0,0,1,0,0,0,0,0
1563,077152-15062017,0,0,0,0,0,0,0,1
1563,061419-16052017,0,0,0,1,0,0,0,0
1563,069595-01062017,1,0,0,0,0,0,0,0
1563,124833-15092017,0,0,0,0,1,0,0,0
1564,022850-23022017,0,1,0,0,0,0,0,0
1564,088837-04072017,0,0,0,0,1,0,0,0
1565,124126-14092017,0,0,1,0,0,0,0,0
1565,054792-02052017,0,0,0,0,0,1,0,0
1565,125755-17092017,0,0,0,0,0,0,1,0
1566,076786-14062017,0,0,0,0,0,0,1,0
1567,044849-12042017,0,0,0,0,0,0,0,1
1568,130730-28092017,0,0,0,0,0,1,0,0
1568,016780-09022017,0,1,0,0,0,0,0,0
1568,045659-13042017,0,0,0,0,1,0,0,0
1568,074685-11062017,0,0,1,0,0,0,0,0
1568,107043-08082017,0,0,0,0,0,0,1,0
1569,127962-22092017,0,0,0,0,0,0,1,0
1570,038139-30032017,0,0,0,0,1,0,0,0
1570,140772-19102017,0,0,0,0,0,0,0,1
1570,145388-29102017,0,0,0,1,0,0,0,0
1570,041974-07042017,0,0,0,0,0,1,0,0
1570,129706-25092017,1,0,0,0,0,0,0,0
1571,065326-24052017,0,0,0,0,0,0,1,0
1571,057184-07052017,0,0,1,0,0,0,0,0
1572,140494-18102017,0,1,0,0,0,0,0,0
1573,126194-18092017,0,0,0,0,1,0,0,0
1573,049898-22042017,1,0,0,0,0,0,0,0
1573,027856-07032017,0,0,0,0,0,0,1,0
1573,022438-23022017,0,0,0,0,1,0,0,0
1574,109508-13082017,0,0,0,0,0,1,0,0
1574,094142-12072017,0,0,1,0,0,0,0,0
1575,003500-08012017,0,0,0,1,0,0,0,0
1576,145373-29102017,1,0,0,0,0,0,0,0
1576,021252-20022017,0,0,0,0,0,0,1,0
1576,032725-18032017,0,0,0,0,1,0,0,0
1576,100480-25072017,0,0,0,0,0,0,1,0
1577,046455-15042017,0,0,1,0,0,0,0,0
1578,142921-23102017,0,0,0,0,0,0,0,1
1578,066271-26052017,0,0,0,0,1,0,0,0
1579,126177-18092017,0,0,0,0,0,0,1,0
1579,076676-14062017,0,0,0,0,0,0,1,0
1580,090519-07072017,0,1,0,0,0,0,0,0
1580,050663-23042017,0,0,0,0,0,1,0,0
1580,119450-03092017,0,0,1,0,0,0,0,0
1581,100709-25072017,0,0,0,0,1,0,0,0
1581,025870-02032017,0,0,0,0,1,0,0,0
1581,037511-29032017,0,0,0,0,0,1,0,0
1582,106548-07082017,0,0,0,0,0,0,1,0
1583,064752-23052017,0,0,0,0,0,1,0,0
1584,000159-01012017,0,1,0,0,0,0,0,0
1585,110746-16082017,0,0,0,0,0,0,0,1
1585,102730-30072017,1,0,0,0,0,0,0,0
1585,081143-21062017,0,0,0,1,0,0,0,0
1585,081016-20062017,0,0,1,0,0,0,0,0
1586,111355-17082017,0,0,0,0,0,0,1,0
1586,071382-04062017,0,0,0,0,0,0,1,0
1586,011812-28012017,0,0,0,0,0,1,0,0
1587,048682-19042017,0,0,0,0,1,0,0,0
1587,029125-10032017,0,1,0,0,0,0,0,0
1587,056847-06052017,0,0,0,0,1,0,0,0
1588,063402-20052017,0,0,1,0,0,0,0,0
1588,103233-30072017,1,0,0,0,0,0,0,0
1589,008358-20012017,0,0,0,0,0,0,1,0
1589,005281-13012017,0,0,0,0,0,0,1,0
1590,085022-27062017,0,0,0,1,0,0,0,0
1590,056538-06052017,0,1,0,0,0,0,0,0
1591,121237-08092017,0,0,0,0,0,1,0,0
1591,115148-26082017,1,0,0,0,0,0,0,0
1591,064870-23052017,0,0,0,0,0,0,0,1
1591,015517-06022017,0,0,0,0,0,0,0,1
1592,007458-18012017,0,0,0,0,0,0,1,0
1592,029586-11032017,0,0,0,0,1,0,0,0
1592,058104-09052017,0,0,0,0,0,0,1,0
1592,087892-02072017,0,0,1,0,0,0,0,0
1592,013979-02022017,0,0,0,0,1,0,0,0
1593,028247-08032017,0,1,0,0,0,0,0,0
1593,057388-07052017,0,0,0,1,0,0,0,0
1593,047241-16042017,0,0,0,0,0,1,0,0
1594,011537-27012017,0,0,0,0,0,1,0,0
1594,065998-25052017,0,0,0,0,0,0,0,1
1594,003455-08012017,1,0,0,0,0,0,0,0
1595,083085-24062017,0,0,0,0,0,0,0,1
1595,118740-02092017,0,0,0,0,1,0,0,0
1596,018010-12022017,0,1,0,0,0,0,0,0
1597,088898-04072017,1,0,0,0,0,0,0,0
1597,072790-07062017,0,0,0,0,1,0,0,0
1597,017902-12022017,0,0,1,0,0,0,0,0
1598,073243-08062017,0,0,0,1,0,0,0,0
1599,011329-27012017,0,0,0,0,1,0,0,0
1599,059554-12052017,0,0,0,0,0,0,0,1
1599,016158-08022017,0,0,0,0,0,0,0,1
1599,136568-10102017,0,1,0,0,0,0,0,0
1600,042875-08042017,0,0,0,0,1,0,0,0
1600,064372-22052017,0,0,1,0,0,0,0,0
1601,130584-27092017,0,0,0,0,0,0,1,0
1601,066407-26052017,0,0,0,0,0,0,1,0
1601,095915-16072017,0,0,0,0,0,1,0,0
1602,120479-06092017,1,0,0,0,0,0,0,0
1603,024447-26022017,0,0,0,0,1,0,0,0
1603,100140-24072017,0,0,0,1,0,0,0,0
1604,123761-13092017,0,0,0,0,1,0,0,0
1604,142758-23102017,0,0,0,0,0,0,0,1
1604,011690-27012017,0,0,0,0,0,1,0,0
1604,063769-21052017,0,0,1,0,0,0,0,0
1605,140065-18102017,0,1,0,0,0,0,0,0
1605,013412-01022017,1,0,0,0,0,0,0,0
1605,057928-09052017,0,0,0,0,0,0,1,0
1605,010322-24012017,0,0,0,0,0,0,1,0
1606,135939-09102017,0,0,0,0,0,0,0,1
1607,094440-13072017,0,0,1,0,0,0,0,0
1607,022336-23022017,0,0,0,0,0,1,0,0
1607,140471-18102017,0,0,0,0,1,0,0,0
1607,071335-04062017,0,0,0,0,0,0,0,1
1607,019982-17022017,0,0,0,1,0,0,0,0
1608,044336-11042017,0,0,0,0,1,0,0,0
1609,058768-10052017,0,0,0,0,0,0,1,0
1609,093629-11072017,0,1,0,0,0,0,0,0
1609,060222-14052017,0,0,0,0,0,1,0,0
1610,023832-25022017,0,0,0,0,1,0,0,0
1610,131004-28092017,0,0,1,0,0,0,0,0
1610,016262-08022017,0,0,0,1,0,0,0,0
1611,021562-21022017,0,0,0,0,0,0,1,0
1611,024721-27022017,0,0,0,0,0,1,0,0
1611,143037-24102017,0,0,0,0,1,0,0,0
1612,141141-20102017,0,1,0,0,0,0,0,0
1612,020717-18022017,0,0,0,0,0,0,1,0
1612,087872-02072017,0,0,0,0,0,0,0,1
1612,038995-01042017,1,0,0,0,0,0,0,0
1613,125410-16092017,0,0,0,0,0,1,0,0
1613,049387-21042017,0,0,0,0,1,0,0,0
1613,032211-17032017,0,0,0,0,0,0,0,1
1614,123268-12092017,0,0,0,0,0,0,0,0
1614,065772-25052017,0,0,0,0,0,0,0,0
1614,057553-08052017,0,0,0,0,0,0,0,0
1614,066987-27052017,0,0,0,0,0,0,0,0
1614,005373-13012017,0,0,0,0,0,0,0,0
1614,056597-06052017,0,0,0,0,0,0,0,0
1614,130037-26092017,0,0,0,0,0,0,0,0
1615,064434-22052017,0,0,0,0,0,1,0,0
1615,074063-10062017,0,0,0,1,0,0,0,0
1615,090864-07072017,0,0,0,0,0,0,1,0
1615,107283-08082017,0,0,0,0,0,0,1,0
1615,030815-14032017,0,1,0,0,0,0,0,0
1615,135437-08102017,0,0,0,0,0,0,0,1
1615,114822-25082017,0,0,0,0,1,0,0,0
1616,056624-06052017,0,0,0,0,0,1,0,0
1616,141477-20102017,1,0,0,0,0,0,0,0
1617,014648-04022017,0,0,0,0,0,0,0,1
1617,069099-31052017,0,0,0,0,1,0,0,0
1617,004662-11012017,0,0,1,0,0,0,0,0
1618,102983-30072017,0,0,0,0,0,0,1,0
1618,055496-03052017,0,1,0,0,0,0,0,0
1619,086121-29062017,0,0,0,0,0,0,1,0
1619,018084-12022017,1,0,0,0,0,0,0,0
1620,070831-03062017,0,0,0,0,0,0,0,1
1620,094577-13072017,0,0,1,0,0,0,0,0
1621,099243-22072017,0,1,0,0,0,0,0,0
1622,019818-16022017,0,0,0,0,0,0,0,1
1623,069247-31052017,0,0,0,0,0,0,1,0
1624,011872-28012017,0,0,0,0,0,0,1,0
1624,027586-06032017,0,0,0,1,0,0,0,0
1624,128579-23092017,0,1,0,0,0,0,0,0
1624,067192-27052017,0,0,0,0,0,1,0,0
1625,067302-27052017,0,0,0,0,0,0,0,1
1625,131004-28092017,0,0,0,0,1,0,0,0
1625,137680-13102017,0,0,0,0,0,1,0,0
1626,105494-04082017,0,0,0,0,0,0,0,1
1626,065247-24052017,0,0,1,0,0,0,0,0
1626,096789-17072017,0,0,0,0,0,0,1,0
1626,030422-13032017,0,0,0,0,1,0,0,0
1627,065604-24052017,0,1,0,0,0,0,0,0
1627,076907-14062017,1,0,0,0,0,0,0,0
1627,104650-03082017,0,0,0,0,0,1,0,0
1628,104481-02082017,0,0,0,0,0,0,1,0
1629,003502-08012017,0,0,0,0,1,0,0,0
1629,084382-26062017,0,0,0,0,0,0,1,0
1629,068666-30052017,0,0,1,0,0,0,0,0
1630,090064-06072017,0,0,0,0,0,0,0,1
1630,009722-23012017,0,1,0,0,0,0,0,0
1630,023607-25022017,0,0,0,0,1,0,0,0
1630,049656-21042017,1,0,0,0,0,0,0,0
1630,024529-27022017,0,0,0,1,0,0,0,0
1631,011538-27012017,0,0,0,0,0,1,0,0
1631,066783-26052017,0,0,0,0,0,0,0,1
1631,132213-01102017,0,0,0,0,0,1,0,0
1631,028338-08032017,0,0,0,0,0,0,1,0
1632,036072-26032017,0,0,0,0,1,0,0,0
1632,100362-24072017,0,0,0,0,0,0,1,0
1632,045470-13042017,0,0,1,0,0,0,0,0
1633,066543-26052017,0,0,0,0,1,0,0,0
1633,131328-29092017,0,0,0,1,0,0,0,0
1634,063066-19052017,0,0,0,0,0,0,1,0
1634,117330-30082017,0,0,0,0,0,1,0,0
1634,065533-24052017,1,0,0,0,0,0,0,0
1635,052942-28042017,0,0,0,0,0,0,0,1
1635,029931-12032017,0,0,0,0,0,0,1,0
